#query,mnx_id,reference,xrefs,name,,reference,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00833,MNXR188435,rheaR:22888,bigg.reaction:MMM2 ... bigg.reaction:MMMm ... bigg.reaction:R_MMM2 ... bigg.reaction:R_MMMm ... biggR:MMM2 ... biggR:MMMm ... biggR:R_MMM2 ... biggR:R_MMMm ... deprecated:MNXR101661 ... deprecated:MNXR188436 ... kegg.reaction:R00833 ... keggR:R00833 ... metacyc.reaction:METHYLMALONYL-COA-MUT-RXN ... metacycR:METHYLMALONYL-COA-MUT-RXN ... rhea:22888 ... rhea:22889 ... rhea:22890 ... rhea:22891 ... rheaR:22888 ... rheaR:22889 ... rheaR:22890 ... rheaR:22891 ... sabiork.reaction:1174 ... sabiorkR:1174 ... seed.reaction:rxn00602 ... seed.reaction:rxn20202 ... seedR:rxn00602 ... seedR:rxn20202,1 MNXM1104774@MNXD1 = 1 MNXM738783@MNXD1,,rheaR:22888,bigg.reaction,MMM2 ,,, bigg,reaction,,MMMm ... bigg.reaction,R_*MMM2 ... bigg.reaction,R_*MMMm ... biggR,MMM2 ... biggR,MMMm ... biggR,R_MMM2 ... biggR,R_MMMm ... deprecated,MNXR101661 ... deprecated,MNXR188436 ... kegg.reaction,R00833 ... keggR,R01274 ... metacyc.reaction,PALMITOYL-COA-HYDROLASE-RXN ... metacycR,PALMITOYL-COA-HYDROLASE-RXN ... rhea,16645 ... rhea,16646 ... rhea,16647 ... rhea,16648 ... rheaR,16645 ... rheaR,16646 ... rheaR,16647 ... rheaR,16648 ... sabiork.reaction,1490 ... sabiorkR,1490 ... seed.reaction,rxn00943 ... seed.reaction,rxn17810 ... seed.reaction,rxn20502 ... seed.reaction,rxn20503 ... seedR,rxn00943 ... seedR,rxn17810 ... seedR,rxn20502 ... seedR,rxn20503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01663,MNXR155691,rheaR:22924,bigg.reaction:DCMPDA ... bigg.reaction:DCMPDA_1 ... bigg.reaction:R_DCMPDA ... bigg.reaction:R_DCMPDA_1 ... biggR:DCMPDA ... biggR:DCMPDA_1 ... biggR:R_DCMPDA ... biggR:R_DCMPDA_1 ... deprecated:MNXR97185 ... kegg.reaction:R01663 ... keggR:R01663 ... metacyc.reaction:DCMP-DEAMINASE-RXN ... metacycR:DCMP-DEAMINASE-RXN ... rhea:22924 ... rhea:22925 ... rhea:22926 ... rhea:22927 ... rheaR:22924 ... rheaR:22925 ... rheaR:22926 ... rheaR:22927 ... sabiork.reaction:363 ... sabiorkR:363 ... seed.reaction:rxn01217 ... seed.reaction:rxn30074 ... seed.reaction:rxn31917 ... seedR:rxn01217 ... seedR:rxn30074 ... seedR:rxn31917,1 MNXM1@MNXD1 + 1 MNXM266@MNXD1 + 1 WATER@MNXD1 = 1 MNXM234@MNXD1 + 1 MNXM729302@MNXD1,,rheaR:22924,bigg.reaction,DCMPDA ,,, bigg,reaction,,DCMPDA_1 ... bigg.reaction,R_*DCMPDA ... bigg.reaction,R_*DCMPDA_1 ... biggR,DCMPDA ... biggR,DCMPDA_1 ... biggR,R_DCMPDA ... biggR,R_DCMPDA_1 ... deprecated,MNXR97185 ... kegg.reaction,R01663 ... keggR,R01663 ... metacyc.reaction,R02103 ... metacyc.reaction,RXN0-901 ... metacycR,RXN0-901 ... rhea,16669 ... rhea,16670 ... rhea,16671 ... rhea,16672 ... rheaR,16669 ... rheaR,16670 ... rheaR,16671 ... rheaR,16672 ... sabiork.reaction,196 ... sabiorkR,196 ... seed.reaction,rxn01522 ... seed.reaction,rxn31766 ... seed.reaction,rxn31767 ... seed.reaction,rxn31776 ... seed.reaction,rxn31779 ... seedR,rxn01522 ... seedR,rxn31766 ... seedR,rxn31767 ... seedR,rxn31776 ... seedR,rxn31779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01663,MNXR155691,rheaR:22924,bigg.reaction:DCMPDA ... bigg.reaction:DCMPDA_1 ... bigg.reaction:R_DCMPDA ... bigg.reaction:R_DCMPDA_1 ... biggR:DCMPDA ... biggR:DCMPDA_1 ... biggR:R_DCMPDA ... biggR:R_DCMPDA_1 ... deprecated:MNXR97185 ... kegg.reaction:R01663 ... keggR:R01663 ... metacyc.reaction:DCMP-DEAMINASE-RXN ... metacycR:DCMP-DEAMINASE-RXN ... rhea:22924 ... rhea:22925 ... rhea:22926 ... rhea:22927 ... rheaR:22924 ... rheaR:22925 ... rheaR:22926 ... rheaR:22927 ... sabiork.reaction:363 ... sabiorkR:363 ... seed.reaction:rxn01217 ... seed.reaction:rxn30074 ... seed.reaction:rxn31917 ... seedR:rxn01217 ... seedR:rxn30074 ... seedR:rxn31917,1 MNXM1@MNXD1 + 1 MNXM266@MNXD1 + 1 WATER@MNXD1 = 1 MNXM234@MNXD1 + 1 MNXM729302@MNXD1,,rheaR:22924,bigg.reaction,DCMPDA ,,, bigg,reaction,,DCMPDA_1 ... bigg.reaction,R_*DCMPDA ... bigg.reaction,R_*DCMPDA_1 ... biggR,DCMPDA ... biggR,DCMPDA_1 ... biggR,R_DCMPDA ... biggR,R_DCMPDA_1 ... deprecated,MNXR97185 ... kegg.reaction,R01663 ... keggR,R01663 ... metacyc.reaction,R03269 ... keggR,R03269 ... metacyc.reaction,P-PANTOCYSDECARB-RXN ... metacycR,P-PANTOCYSDECARB-RXN ... rhea,16793 ... rhea,16794 ... rhea,16795 ... rhea,16796 ... rheaR,16793 ... rheaR,16794 ... rheaR,16795 ... rheaR,16796 ... sabiork.reaction,3090 ... sabiorkR,3090 ... seed.reaction,rxn02341 ... seedR,rxn02341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00670,MNXR102209,rheaR:22964,bigg.reaction:HMR_4422 ... bigg.reaction:ORDCh ... bigg.reaction:ORNDC ... bigg.reaction:R_HMR_4422 ... bigg.reaction:R_ORDCh ... bigg.reaction:R_ORNDC ... biggR:HMR_4422 ... biggR:ORDCh ... biggR:ORNDC ... biggR:R_HMR_4422 ... biggR:R_ORDCh ... biggR:R_ORNDC ... deprecated:MNXR32049 ... deprecated:MNXR3986 ... kegg.reaction:R00670 ... keggR:R00670 ... metacyc.reaction:ORNDECARBOX-RXN ... metacycR:ORNDECARBOX-RXN ... rhea:22964 ... rhea:22965 ... rhea:22966 ... rhea:22967 ... rheaR:22964 ... rheaR:22965 ... rheaR:22966 ... rheaR:22967 ... sabiork.reaction:1050 ... sabiorkR:1050 ... seed.reaction:rxn00470 ... seed.reaction:rxn31975 ... seed.reaction:rxn31977 ... seedR:rxn00470 ... seedR:rxn31975 ... seedR:rxn31977,1 MNXM118@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM741175@MNXD1,,rheaR:22964,bigg.reaction,HMR_4422 ,,, bigg,reaction,,ORDCh ... bigg.reaction,ORNDC ... bigg.reaction,R_*HMR_4422 ... bigg.reaction,R_*ORDCh ... bigg.reaction,R_*ORNDC ... biggR,HMR_4422 ... biggR,ORDCh ... biggR,ORNDC ... biggR,R_HMR_4422 ... biggR,R_ORDCh ... biggR,MNXR189718 ... kegg.reaction,R00409 ... keggR,R00409 ... metacyc.reaction,METHYLISOCITRATE-LYASE-RXN ... metacycR,METHYLISOCITRATE-LYASE-RXN ... rhea,16809 ... rhea,16810 ... rhea,16811 ... rhea,16812 ... rhea,57504 ... rhea,57505 ... rhea,57506 ... rhea,57507 ... rheaR,16809 ... rheaR,16810 ... rheaR,16811 ... rheaR,16812 ... rheaR,57504 ... rheaR,57505 ... rheaR,57506 ... rheaR,57507 ... sabiork.reaction,866 ... sabiorkR,866 ... seed.reaction,rxn00289 ... seed.reaction,rxn30406 ... seed.reaction,rxn31857 ... seed.reaction,rxn31866 ... seedR,rxn00289 ... seedR,rxn30406 ... seedR,rxn31857 ... seedR,rxn31866,,,,,,,,,,,,,,,,,,,,,,,
R04208,MNXR108734,rheaR:23032,bigg.reaction:PRAIS ... bigg.reaction:PRAIS_1 ... bigg.reaction:PRFGCL ... bigg.reaction:PRFGCLh ... bigg.reaction:R_PRAIS ... bigg.reaction:R_PRAIS_1 ... bigg.reaction:R_PRFGCL ... bigg.reaction:R_PRFGCLh ... biggR:PRAIS ... biggR:PRAIS_1 ... biggR:PRFGCL ... biggR:PRFGCLh ... biggR:R_PRAIS ... biggR:R_PRAIS_1 ... biggR:R_PRFGCL ... biggR:R_PRFGCLh ... deprecated:MNXR138720 ... deprecated:MNXR139261 ... kegg.reaction:R04208 ... keggR:R04208 ... metacyc.reaction:AIRS-RXN ... metacycR:AIRS-RXN ... rhea:23032 ... rhea:23033 ... rhea:23034 ... rhea:23035 ... rheaR:23032 ... rheaR:23033 ... rheaR:23034 ... rheaR:23035 ... seed.reaction:rxn02937 ... seed.reaction:rxn27693 ... seed.reaction:rxn32851 ... seedR:rxn02937 ... seedR:rxn27693 ... seedR:rxn32851,1 MNXM1094916@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1105983@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1,,rheaR:23032,bigg.reaction,PRAIS ,,, bigg,reaction,,PRAIS_1 ... bigg.reaction,PRFGCL ... bigg.reaction,PRFGCLh ... bigg.reaction,R_*PRAIS ... bigg.reaction,R_*PRAIS_1 ... bigg.reaction,R_*PRFGCL ... bigg.reaction,R_*PRFGCLh ... biggR,PRAIS ... biggR,PRAIS_1 ... biggR,PRFGCL ... biggR,16815 ... rhea,16816 ... rheaR,16813 ... rheaR,16814 ... rheaR,16815 ... rheaR,16816 ... sabiork.reaction,1281 ... sabiorkR,1281 ... seed.reaction,rxn00728 ... seed.reaction,rxn19993 ... seedR,rxn00728 ... seedR,rxn19993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01530,MNXR95132,rheaR:23104,bigg.reaction:A5PISO ... bigg.reaction:R_A5PISO ... biggR:A5PISO ... biggR:R_A5PISO ... deprecated:MNXR300 ... deprecated:MNXR91991 ... kegg.reaction:R01530 ... keggR:R01530 ... metacyc.reaction:DARAB5PISOM-RXN ... metacycR:DARAB5PISOM-RXN ... rhea:23104 ... rhea:23105 ... rhea:23106 ... rhea:23107 ... rheaR:23104 ... rheaR:23105 ... rheaR:23106 ... rheaR:23107 ... sabiork.reaction:1696 ... sabiorkR:1696 ... seed.reaction:rxn01117 ... seed.reaction:rxn32027 ... seed.reaction:rxn32028 ... seed.reaction:rxn32044 ... seedR:rxn01117 ... seedR:rxn32027 ... seedR:rxn32028 ... seedR:rxn32044,1 MNXM1137677@MNXD1 = 1 MNXM145@MNXD1,,rheaR:23104,bigg.reaction,A5PISO ,,, bigg,reaction,,R_*A5PISO ... biggR,A5PISO ... biggR,R_A5PISO ... deprecated,MNXR300 ... deprecated,MNXR91991 ... kegg.reaction,R01530 ... keggR,R01530 ... metacyc.reaction,DARAB5PISOM-RXN ... metacycR,DARAB5PISOM-RXN ... rhea,23104 ... rhea,R00964 ... metacyc.reaction,URIDINEKIN-RXN ... metacycR,URIDINEKIN-RXN ... rhea,16825 ... rhea,16826 ... rhea,16827 ... rhea,16828 ... rheaR,16825 ... rheaR,16826 ... rheaR,16827 ... rheaR,16828 ... sabiork.reaction,85 ... sabiorkR,85 ... seed.reaction,rxn00709 ... seed.reaction,rxn33181 ... seed.reaction,rxn38830 ... seed.reaction,rxn38831 ... seedR,rxn00709 ... seedR,rxn33181 ... seedR,rxn38830 ... seedR,rxn38831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00235,MNXR190571,rheaR:23176,bigg.reaction:ACS ... bigg.reaction:ACS_1 ... bigg.reaction:ACS_h ... bigg.reaction:ACSm ... bigg.reaction:ACSp ... bigg.reaction:R_ACS ... bigg.reaction:R_ACS_1 ... bigg.reaction:R_ACS_h ... bigg.reaction:R_ACSm ... bigg.reaction:R_ACSp ... biggR:ACS ... biggR:ACS_1 ... biggR:ACS_h ... biggR:ACSm ... biggR:ACSp ... biggR:R_ACS ... biggR:R_ACS_1 ... biggR:R_ACS_h ... biggR:R_ACSm ... biggR:R_ACSp ... deprecated:MNXR190572 ... deprecated:MNXR95413 ... kegg.reaction:R00235 ... keggR:R00235 ... metacyc.reaction:ACETATE--COA-LIGASE-RXN ... metacycR:ACETATE--COA-LIGASE-RXN ... rhea:23176 ... rhea:23177 ... rhea:23178 ... rhea:23179 ... rheaR:23176 ... rheaR:23177 ... rheaR:23178 ... rheaR:23179 ... sabiork.reaction:179 ... sabiorkR:179 ... seed.reaction:rxn00175 ... seed.reaction:rxn27659 ... seed.reaction:rxn27660 ... seed.reaction:rxn30338 ... seedR:rxn00175 ... seedR:rxn27659 ... seedR:rxn27660 ... seedR:rxn30338,1 MNXM1104266@MNXD1 + 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM26@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM727276@MNXD1,,rheaR:23176,bigg.reaction,ACS ,,, bigg,reaction,,ACS_1 ... bigg.reaction,ACS_h ... bigg.reaction,ACSm ... bigg.reaction,ACSp ... bigg.reaction,R_*ACS ... bigg.reaction,R_*ACS_1 ... bigg.reaction,R_*ACS_h ... bigg.reaction,R_*ACSm ... bigg.reaction,R_*ACSp ... biggR,ACS ... biggR,GTHPe ... biggR,GTHPi ... biggR,GTHPm ... biggR,GTHPx ... biggR,R_GTHP_api ... biggR,R_GTHPe ... biggR,R_GTHPi ... biggR,R_GTHPm ... biggR,R_GTHPx ... deprecated,MNXR2828 ... deprecated,MNXR83072 ... kegg.reaction,R00274 ... keggR,R00274 ... metacyc.reaction,GLUTATHIONE-PEROXIDASE-RXN ... metacycR,GLUTATHIONE-PEROXIDASE-RXN ... rhea,16833 ... rhea,16834 ... rhea,16835 ... rhea,16836 ... rheaR,16833 ... rheaR,16834 ... rheaR,16835 ... rheaR,16836 ... sabiork.reaction,376 ... sabiorkR,376 ... seed.reaction,rxn00205 ... seed.reaction,rxn27891 ... seed.reaction,rxn33345 ... seed.reaction,rxn33349 ... seedR,rxn00205 ... seedR,rxn27891 ... seedR,rxn33345 ... seedR,rxn33349,,,,,,,,,,,,,,,,,,,,,
R01123,MNXR100796,rheaR:23284,bigg.reaction:IDIh ... bigg.reaction:IPDDI ... bigg.reaction:IPDDIx ... bigg.reaction:R_IDIh ... bigg.reaction:R_IPDDI ... bigg.reaction:R_IPDDIx ... biggR:IDIh ... biggR:IPDDI ... biggR:IPDDIx ... biggR:R_IDIh ... biggR:R_IPDDI ... biggR:R_IPDDIx ... deprecated:MNXR69289 ... kegg.reaction:R01123 ... keggR:R01123 ... metacyc.reaction:IPPISOM-RXN ... metacycR:IPPISOM-RXN ... rhea:23284 ... rhea:23285 ... rhea:23286 ... rhea:23287 ... rheaR:23284 ... rheaR:23285 ... rheaR:23286 ... rheaR:23287 ... sabiork.reaction:1382 ... sabiorkR:1382 ... seed.reaction:rxn00830 ... seed.reaction:rxn19935 ... seed.reaction:rxn19936 ... seedR:rxn00830 ... seedR:rxn19935 ... seedR:rxn19936,1 MNXM132@MNXD1 = 1 MNXM83@MNXD1,,rheaR:23284,bigg.reaction,IDIh ,,, bigg,reaction,,IPDDI ... bigg.reaction,IPDDIx ... bigg.reaction,R_*IDIh ... bigg.reaction,R_*IPDDI ... bigg.reaction,R_*IPDDIx ... biggR,IDIh ... biggR,IPDDI ... biggR,IPDDIx ... biggR,R_IDIh ... biggR,R_IPDDI ... biggR,R_CSp ... deprecated,MNXR190845 ... deprecated,MNXR96920 ... kegg.reaction,R00351 ... keggR,R00351 ... metacyc.reaction,CITSYN-RXN ... metacyc.reaction,RXN-14905 ... metacycR,CITSYN-RXN ... metacycR,RXN-14905 ... rhea,16845 ... rhea,16846 ... rhea,16847 ... rhea,16848 ... rheaR,16845 ... rheaR,16846 ... rheaR,16847 ... rheaR,16848 ... sabiork.reaction,267 ... sabiorkR,267 ... seed.reaction,rxn00256 ... seed.reaction,rxn19316 ... seed.reaction,rxn27765 ... seed.reaction,rxn32388 ... seed.reaction,rxn34204 ... seedR,rxn00256 ... seedR,rxn19316 ... seedR,rxn27765 ... seedR,rxn32388 ... seedR,rxn34204,,,,,,,,,,,,,,,,,,,,,,,,,
R00228,MNXR190509,rheaR:23288,bigg.reaction:ACALD ... bigg.reaction:ACALDh ... bigg.reaction:R_ACALD ... bigg.reaction:R_ACALDh ... biggR:ACALD ... biggR:ACALDh ... biggR:R_ACALD ... biggR:R_ACALDh ... deprecated:MNXR190510 ... deprecated:MNXR95210 ... kegg.reaction:R00228 ... keggR:R00228 ... metacyc.reaction:ACETALD-DEHYDROG-RXN ... metacycR:ACETALD-DEHYDROG-RXN ... rhea:23288 ... rhea:23289 ... rhea:23290 ... rhea:23291 ... rheaR:23288 ... rheaR:23289 ... rheaR:23290 ... rheaR:23291 ... sabiork.reaction:163 ... sabiorkR:163 ... seed.reaction:rxn00171 ... seed.reaction:rxn27656 ... seed.reaction:rxn32710 ... seed.reaction:rxn32711 ... seedR:rxn00171 ... seedR:rxn27656 ... seedR:rxn32710 ... seedR:rxn32711,1 MNXM10@MNXD1 + 1 MNXM1104266@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM75@MNXD1 + 1 MNXM8@MNXD1,,rheaR:23288,bigg.reaction,ACALD ,,, bigg,reaction,,ACALDh ... bigg.reaction,R_*ACALD ... bigg.reaction,R_*ACALDh ... biggR,ACALD ... biggR,ACALDh ... biggR,R_ACALD ... biggR,R_ACALDh ... deprecated,MNXR190510 ... deprecated,MNXR95210 ... kegg.reaction,R00228 ... keggR,16854 ... rhea,16855 ... rhea,16856 ... rheaR,16853 ... rheaR,16854 ... rheaR,16855 ... rheaR,16856 ... sabiork.reaction,306 ... sabiorkR,306 ... seed.reaction,rxn00800 ... seed.reaction,rxn27708 ... seedR,rxn00800 ... seedR,rxn27708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04158,MNXR100116,rheaR:23404,bigg.reaction:GGGPS ... bigg.reaction:R_GGGPS ... biggR:GGGPS ... biggR:R_GGGPS ... deprecated:MNXR108696 ... deprecated:MNXR69129 ... kegg.reaction:R04158 ... keggR:R04158 ... metacyc.reaction:2.5.1.41-RXN ... metacycR:2.5.1.41-RXN ... rhea:23404 ... rhea:23405 ... rhea:23406 ... rhea:23407 ... rheaR:23404 ... rheaR:23405 ... rheaR:23406 ... rheaR:23407 ... seed.reaction:rxn17641 ... seed.reaction:rxn39448 ... seedR:rxn17641 ... seedR:rxn39448,1 MNXM11@MNXD1 + 1 MNXM731428@MNXD1 = 1 MNXM727062@MNXD1 + 1 MNXM728266@MNXD1,,rheaR:23404,bigg.reaction,GGGPS ,,, bigg,reaction,,R_*GGGPS ... biggR,GGGPS ... biggR,R_GGGPS ... deprecated,MNXR108696 ... deprecated,MNXR69129 ... kegg.reaction,R04158 ... keggR,R04158 ... metacyc.reaction,2.5.1.41-RXN ... metacycR,2.5.1.41-RXN ... rhea,23404 ... rhea,R00997 ... metacyc.reaction,4.1.99.4-RXN ... metacycR,4.1.99.4-RXN ... rhea,16933 ... rhea,16934 ... rhea,16935 ... rhea,16936 ... rheaR,16933 ... rheaR,16934 ... rheaR,16935 ... rheaR,16936 ... sabiork.reaction,1291 ... sabiorkR,1291 ... seed.reaction,rxn00738 ... seed.reaction,rxn30589 ... seed.reaction,rxn33042 ... seed.reaction,rxn35416 ... seed.reaction,rxn35417 ... seedR,rxn00738 ... seedR,rxn30589 ... seedR,rxn33042 ... seedR,rxn35416 ... seedR,rxn35417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00703,MNXR101040,rheaR:23444,bigg.reaction:LDH_L ... bigg.reaction:LDH_Lm ... bigg.reaction:LLDHh ... bigg.reaction:R_LDH_L ... bigg.reaction:R_LDH_Lm ... bigg.reaction:R_LLDHh ... bigg.reaction:R_r0173 ... bigg.reaction:r0173 ... biggR:LDH_L ... biggR:LDH_Lm ... biggR:LLDHh ... biggR:R_LDH_L ... biggR:R_LDH_Lm ... biggR:R_LLDHh ... biggR:R_r0173 ... biggR:r0173 ... deprecated:MNXR3215 ... deprecated:MNXR91097 ... kegg.reaction:R00703 ... keggR:R00703 ... metacyc.reaction:L-LACTATE-DEHYDROGENASE-RXN ... metacycR:L-LACTATE-DEHYDROGENASE-RXN ... rhea:23444 ... rhea:23445 ... rhea:23446 ... rhea:23447 ... rheaR:23444 ... rheaR:23445 ... rheaR:23446 ... rheaR:23447 ... sabiork.reaction:61 ... sabiorkR:61 ... seed.reaction:rxn00499 ... seed.reaction:rxn34239 ... seed.reaction:rxn34240 ... seedR:rxn00499 ... seedR:rxn34239 ... seedR:rxn34240,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM731835@MNXD1 + 1 MNXM8@MNXD1,,rheaR:23444,bigg.reaction,LDH_L ,,, bigg,reaction,,LDH_Lm ... bigg.reaction,LLDHh ... bigg.reaction,R_*LDH_L ... bigg.reaction,R_*LDH_Lm ... bigg.reaction,R_*LLDHh ... bigg.reaction,R_*r0173 ... bigg.reaction,r0173 ... biggR,LDH_L ... biggR,LDH_Lm ... biggR,LLDHh ... biggR,R00997 ... metacyc.reaction,4.1.99.4-RXN ... metacycR,4.1.99.4-RXN ... rhea,16933 ... rhea,16934 ... rhea,16935 ... rhea,16936 ... rheaR,16933 ... rheaR,16934 ... rheaR,16935 ... rheaR,16936 ... sabiork.reaction,1291 ... sabiorkR,1291 ... seed.reaction,rxn00738 ... seed.reaction,rxn30589 ... seed.reaction,rxn33042 ... seed.reaction,rxn35416 ... seed.reaction,rxn35417 ... seedR,rxn00738 ... seedR,rxn30589 ... seedR,rxn33042 ... seedR,rxn35416 ... seedR,rxn35417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R03508,MNXR145290,rheaR:23476,bigg.reaction:IGPS ... bigg.reaction:IGPS_1 ... bigg.reaction:R_IGPS ... bigg.reaction:R_IGPS_1 ... biggR:IGPS ... biggR:IGPS_1 ... biggR:R_IGPS ... biggR:R_IGPS_1 ... deprecated:MNXR100814 ... deprecated:MNXR145291 ... kegg.reaction:R03508 ... keggR:R03508 ... metacyc.reaction:IGPSYN-RXN ... metacycR:IGPSYN-RXN ... rhea:23476 ... rhea:23477 ... rhea:23478 ... rhea:23479 ... rheaR:23476 ... rheaR:23477 ... rheaR:23478 ... rheaR:23479 ... sabiork.reaction:3296 ... sabiorkR:3296 ... seed.reaction:rxn02507 ... seed.reaction:rxn33706 ... seedR:rxn02507 ... seedR:rxn33706,1 MNXM13@MNXD1 + 1 MNXM730763@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1455@MNXD1 + 1 MNXM1@MNXD1,,rheaR:23476,bigg.reaction,IGPS ,,, bigg,reaction,,IGPS_1 ... bigg.reaction,R_*IGPS ... bigg.reaction,R_*IGPS_1 ... biggR,IGPS ... biggR,IGPS_1 ... biggR,R_IGPS ... biggR,R_IGPS_1 ... deprecated,MNXR100814 ... deprecated,MNXR145291 ... kegg.reaction,R03508 ... keggR,16951 ... rheaR,16952 ... seed.reaction,rxn00879 ... seedR,rxn00879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01514,MNXR100328,rheaR:23516,bigg.reaction:GLYCK ... bigg.reaction:GLYCK_1 ... bigg.reaction:GLYPT ... bigg.reaction:R_GLYCK ... bigg.reaction:R_GLYCK_1 ... bigg.reaction:R_GLYPT ... bigg.reaction:R_r0340 ... bigg.reaction:r0340 ... biggR:GLYCK ... biggR:GLYCK_1 ... biggR:GLYPT ... biggR:R_GLYCK ... biggR:R_GLYCK_1 ... biggR:R_GLYPT ... biggR:R_r0340 ... biggR:r0340 ... deprecated:MNXR141132 ... deprecated:MNXR141891 ... deprecated:MNXR2756 ... kegg.reaction:R01514 ... keggR:R01514 ... metacyc.reaction:GLY3KIN-RXN ... metacycR:GLY3KIN-RXN ... rhea:23516 ... rhea:23517 ... rhea:23518 ... rhea:23519 ... rheaR:23516 ... rheaR:23517 ... rheaR:23518 ... rheaR:23519 ... sabiork.reaction:428 ... sabiorkR:428 ... seed.reaction:rxn01102 ... seed.reaction:rxn27895 ... seed.reaction:rxn38124 ... seedR:rxn01102 ... seedR:rxn27895 ... seedR:rxn38124,1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM727604@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM732052@MNXD1,,rheaR:23516,bigg.reaction,GLYCK ,,, bigg,reaction,,GLYCK_1 ... bigg.reaction,GLYPT ... bigg.reaction,R_*GLYCK ... bigg.reaction,R_*GLYCK_1 ... bigg.reaction,R_*GLYPT ... bigg.reaction,R_*r0340 ... bigg.reaction,r0340 ... biggR,GLYCK ... biggR,GLYCK_1 ... biggR,GLYPT ... biggR,16969 ... rhea,16970 ... rhea,16971 ... rhea,16972 ... rheaR,16969 ... rheaR,16970 ... rheaR,16971 ... rheaR,16972 ... sabiork.reaction,2651 ... sabiorkR,2651 ... seed.reaction,rxn02000 ... seed.reaction,rxn19641 ... seedR,rxn02000 ... seedR,rxn19641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01655,MNXR188454,rheaR:23700,bigg.reaction:MTHFC ... bigg.reaction:MTHFC_1 ... bigg.reaction:MTHFCm ... bigg.reaction:MTHFCm_1 ... bigg.reaction:MTHFCx ... bigg.reaction:R_MTHFC ... bigg.reaction:R_MTHFC_1 ... bigg.reaction:R_MTHFCm ... bigg.reaction:R_MTHFCm_1 ... bigg.reaction:R_MTHFCx ... biggR:MTHFC ... biggR:MTHFC_1 ... biggR:MTHFCm ... biggR:MTHFCm_1 ... biggR:MTHFCx ... biggR:R_MTHFC ... biggR:R_MTHFC_1 ... biggR:R_MTHFCm ... biggR:R_MTHFCm_1 ... biggR:R_MTHFCx ... deprecated:MNXR101748 ... deprecated:MNXR188455 ... kegg.reaction:R01655 ... keggR:R01655 ... rhea:23700 ... rhea:23701 ... rhea:23702 ... rhea:23703 ... rheaR:23700 ... rheaR:23701 ... rheaR:23702 ... rheaR:23703 ... sabiork.reaction:74 ... sabiorkR:74 ... seed.reaction:rxn01211 ... seed.reaction:rxn30160 ... seed.reaction:rxn34246 ... seed.reaction:rxn35246 ... seedR:rxn01211 ... seedR:rxn30160 ... seedR:rxn34246 ... seedR:rxn35246,1 MNXM1102376@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM511@MNXD1 + 1 WATER@MNXD1,,rheaR:23700,bigg.reaction,MTHFC ,,, bigg,reaction,,MTHFC_1 ... bigg.reaction,MTHFCm ... bigg.reaction,MTHFCm_1 ... bigg.reaction,MTHFCx ... bigg.reaction,R_*MTHFC ... bigg.reaction,R_*MTHFC_1 ... bigg.reaction,R_*MTHFCm ... bigg.reaction,R_*MTHFCm_1 ... bigg.reaction,R_*MTHFCx ... biggR,MTHFC ... biggR,SUCBZL_x ... deprecated,MNXR104612 ... deprecated,MNXR146488 ... kegg.reaction,R04030 ... keggR,R04030 ... metacyc.reaction,O-SUCCINYLBENZOATE-COA-LIG-RXN ... metacycR,O-SUCCINYLBENZOATE-COA-LIG-RXN ... rhea,17009 ... rhea,17010 ... rhea,17011 ... rhea,17012 ... rheaR,17009 ... rheaR,17010 ... rheaR,17011 ... rheaR,17012 ... seed.reaction,rxn02831 ... seedR,rxn02831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
